epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_seconds,experiment_id,label,branches,seed,notebook_version,debug
20,0.1697898286183675,0.9402888888888888,0.6713022191524506,0.8032,0.1,45.01725172996521,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1,1.6961901241514419,0.39335555555555557,1.4219332708358765,0.4816,0.1,44.65493178367615,opt_sgd,SGD,optimizer,42,v1,False
2,1.1359285316255356,0.5891333333333333,1.2143561996459962,0.5884,0.1,44.971174478530884,opt_sgd,SGD,optimizer,42,v1,False
3,0.8582294336954752,0.6926,1.1523876792907715,0.6178,0.1,45.162473917007446,opt_sgd,SGD,optimizer,42,v1,False
4,0.659343215836419,0.7654888888888889,1.7795605195045472,0.5304,0.1,45.24407982826233,opt_sgd,SGD,optimizer,42,v1,False
5,0.49104179453319974,0.8259111111111112,1.1054607284545899,0.671,0.1,45.104835510253906,opt_sgd,SGD,optimizer,42,v1,False
6,0.33855359392695955,0.8803111111111112,1.4797933410406112,0.617,0.1,44.91382384300232,opt_sgd,SGD,optimizer,42,v1,False
7,0.22967303963502247,0.9195555555555556,1.2233884551286698,0.678,0.1,44.986382246017456,opt_sgd,SGD,optimizer,42,v1,False
8,0.15538560780419244,0.9473555555555555,1.5366336882591247,0.6774,0.1,44.97029733657837,opt_sgd,SGD,optimizer,42,v1,False
9,0.1142074404782719,0.9605111111111111,1.176549555617571,0.7196,0.1,45.065030097961426,opt_sgd,SGD,optimizer,42,v1,False
10,0.08992069714864095,0.9695555555555555,1.5816359498977661,0.6582,0.1,45.31411862373352,opt_sgd,SGD,optimizer,42,v1,False
11,0.07461200542185041,0.9750888888888889,2.317604627752304,0.6156,0.1,45.383190631866455,opt_sgd,SGD,optimizer,42,v1,False
12,0.048713962192005585,0.9837111111111111,1.1909761999607087,0.7442,0.1,45.05531024932861,opt_sgd,SGD,optimizer,42,v1,False
13,0.05896078168021308,0.9800222222222222,1.2101700764790178,0.7272,0.1,44.900676250457764,opt_sgd,SGD,optimizer,42,v1,False
14,0.05379936417341232,0.9817111111111111,1.1757731040477752,0.7428,0.1,44.823384523391724,opt_sgd,SGD,optimizer,42,v1,False
15,0.0441179567694664,0.9845555555555555,1.3135257065057755,0.7358,0.1,44.87041449546814,opt_sgd,SGD,optimizer,42,v1,False
16,0.050368304953310225,0.9823777777777778,1.9821976689338685,0.6482,0.1,44.8468062877655,opt_sgd,SGD,optimizer,42,v1,False
17,0.041513370465901166,0.9860888888888889,1.0715119266048074,0.7588,0.1,44.910637855529785,opt_sgd,SGD,optimizer,42,v1,False
18,0.0397655988878674,0.9862666666666666,3.5427253578186035,0.5274,0.1,44.8698194026947,opt_sgd,SGD,optimizer,42,v1,False
19,0.04534784038596683,0.9844666666666667,2.2096806233882904,0.6206,0.1,44.95793843269348,opt_sgd,SGD,optimizer,42,v1,False
20,0.03473138618502352,0.9886888888888888,1.128044237010926,0.775,0.1,45.121299505233765,opt_sgd,SGD,optimizer,42,v1,False
1,1.6875741418626573,0.38784444444444444,1.6126271556854248,0.4054,0.1,45.040942668914795,opt_sgd,SGD,optimizer,2026,v1,False
2,1.149099359618293,0.5824222222222222,1.3687056748390198,0.5332,0.1,45.11617136001587,opt_sgd,SGD,optimizer,2026,v1,False
3,0.8487029206593831,0.6974888888888889,1.1799861217975616,0.6022,0.1,45.0209321975708,opt_sgd,SGD,optimizer,2026,v1,False
4,0.6357823546091715,0.7763777777777778,1.0884516232967376,0.628,0.1,44.861140966415405,opt_sgd,SGD,optimizer,2026,v1,False
5,0.46994906686147053,0.8348888888888889,1.0822214557170868,0.664,0.1,45.048869132995605,opt_sgd,SGD,optimizer,2026,v1,False
6,0.32341086306042144,0.8860444444444444,1.2941540274620056,0.6598,0.1,44.93879461288452,opt_sgd,SGD,optimizer,2026,v1,False
7,0.2233506933821572,0.9219333333333334,1.3121653715133668,0.67,0.1,45.13076305389404,opt_sgd,SGD,optimizer,2026,v1,False
8,0.14379177044497596,0.9508222222222222,1.4441687332153321,0.6714,0.1,45.329689502716064,opt_sgd,SGD,optimizer,2026,v1,False
9,0.10673936404122247,0.9641777777777778,1.359978253173828,0.695,0.1,45.29884719848633,opt_sgd,SGD,optimizer,2026,v1,False
10,0.08759806099600262,0.9704,1.0848084250450134,0.7432,0.1,45.24201464653015,opt_sgd,SGD,optimizer,2026,v1,False
11,0.06324919321272109,0.9786666666666667,1.286473008608818,0.7252,0.1,45.23863363265991,opt_sgd,SGD,optimizer,2026,v1,False
12,0.06775532412264082,0.9764,1.2759844050884246,0.7316,0.1,45.09540152549744,opt_sgd,SGD,optimizer,2026,v1,False
13,0.04697874566846424,0.9848888888888889,1.659725790810585,0.6842,0.1,45.036333084106445,opt_sgd,SGD,optimizer,2026,v1,False
14,0.04457925529016389,0.9852666666666666,1.5247418862104416,0.7066,0.1,45.16067337989807,opt_sgd,SGD,optimizer,2026,v1,False
15,0.03864796323378881,0.9865333333333334,1.4827291715621949,0.7322,0.1,45.26763200759888,opt_sgd,SGD,optimizer,2026,v1,False
16,0.048301765735944115,0.9830444444444445,3.1370590620040892,0.565,0.1,45.09470891952515,opt_sgd,SGD,optimizer,2026,v1,False
17,0.044921712126996784,0.9847555555555556,1.5591722930908203,0.6956,0.1,45.04308223724365,opt_sgd,SGD,optimizer,2026,v1,False
18,0.024859563872300917,0.9917111111111111,1.08793467374444,0.7766,0.1,45.01625847816467,opt_sgd,SGD,optimizer,2026,v1,False
19,0.014032774445828464,0.9959111111111111,1.106337911182642,0.7762,0.1,45.02926254272461,opt_sgd,SGD,optimizer,2026,v1,False
20,0.006748077961305777,0.9984,1.3677727830171584,0.7524,0.1,44.96809434890747,opt_sgd,SGD,optimizer,2026,v1,False
1,2.2187607997894285,0.2284,1.7679704542160035,0.341,0.1,44.461029291152954,opt_nesterov,Nesterov,optimizer,42,v1,False
2,1.5418509937710232,0.4262,1.5892617738723755,0.434,0.1,44.78846025466919,opt_nesterov,Nesterov,optimizer,42,v1,False
3,1.2341022839652167,0.5532,1.1348701117515565,0.5912,0.1,45.11779546737671,opt_nesterov,Nesterov,optimizer,42,v1,False
4,0.9696265822092692,0.6523555555555556,1.1807332057952882,0.5966,0.1,45.54756999015808,opt_nesterov,Nesterov,optimizer,42,v1,False
5,0.7826755855666266,0.724,0.798083877658844,0.7228,0.1,45.592429876327515,opt_nesterov,Nesterov,optimizer,42,v1,False
6,0.6371842968834771,0.7774888888888889,0.8142001828432083,0.721,0.1,45.300437211990356,opt_nesterov,Nesterov,optimizer,42,v1,False
7,0.5385678187158373,0.8111111111111111,0.7471528763771057,0.7508,0.1,45.16891169548035,opt_nesterov,Nesterov,optimizer,42,v1,False
8,0.4628052424536811,0.8367555555555556,0.6688638848304749,0.7652,0.1,45.10693597793579,opt_nesterov,Nesterov,optimizer,42,v1,False
9,0.4016044134457906,0.8591111111111112,0.6502695319056511,0.7832,0.1,45.04662895202637,opt_nesterov,Nesterov,optimizer,42,v1,False
10,0.3484226957215203,0.8774666666666666,0.6434028622627258,0.7862,0.1,45.10488748550415,opt_nesterov,Nesterov,optimizer,42,v1,False
11,0.3082977270020379,0.8914444444444445,0.7050650297164917,0.7804,0.1,45.15289354324341,opt_nesterov,Nesterov,optimizer,42,v1,False
12,0.26948142612775167,0.9050222222222222,0.6721842313438654,0.7924,0.1,45.174622774124146,opt_nesterov,Nesterov,optimizer,42,v1,False
13,0.25148857917785644,0.9116222222222222,0.6252557595252991,0.8022,0.1,45.18399500846863,opt_nesterov,Nesterov,optimizer,42,v1,False
14,0.22442264249589708,0.9193555555555556,0.6762292737722397,0.8058,0.1,45.17267632484436,opt_nesterov,Nesterov,optimizer,42,v1,False
15,0.21021138393614028,0.9256444444444445,0.7121176933765412,0.7892,0.1,45.24551057815552,opt_nesterov,Nesterov,optimizer,42,v1,False
16,0.19610975959036087,0.9313777777777777,0.6505222581803799,0.8038,0.1,45.44929385185242,opt_nesterov,Nesterov,optimizer,42,v1,False
17,0.1868588652610779,0.9334222222222223,0.839185308265686,0.7674,0.1,45.51180911064148,opt_nesterov,Nesterov,optimizer,42,v1,False
18,0.1802161671638489,0.9368222222222222,0.7148416338443756,0.7886,0.1,45.511571168899536,opt_nesterov,Nesterov,optimizer,42,v1,False
19,0.1771020223538081,0.9364222222222223,0.8652357294559478,0.764,0.1,45.30439639091492,opt_nesterov,Nesterov,optimizer,42,v1,False
20,0.16883627058664957,0.9407555555555556,0.7635967429161071,0.7884,0.1,45.217124223709106,opt_nesterov,Nesterov,optimizer,42,v1,False
1,2.011186067644755,0.28046666666666664,1.6202484846115113,0.4056,0.1,44.73312711715698,opt_nesterov,Nesterov,optimizer,2026,v1,False
2,1.3280988371743097,0.5150888888888889,1.2272471069335937,0.552,0.1,45.09068059921265,opt_nesterov,Nesterov,optimizer,2026,v1,False
3,1.0303232268015543,0.6336222222222222,0.9694487830638886,0.6568,0.1,45.15608239173889,opt_nesterov,Nesterov,optimizer,2026,v1,False
4,0.8284994540850321,0.7084,0.9952205764770508,0.6698,0.1,45.261252641677856,opt_nesterov,Nesterov,optimizer,2026,v1,False
5,0.6870976570659214,0.7574222222222222,0.8773233295440673,0.6954,0.1,45.3662211894989,opt_nesterov,Nesterov,optimizer,2026,v1,False
6,0.5699112410757277,0.8012888888888889,0.684688684785366,0.7624,0.1,45.52845096588135,opt_nesterov,Nesterov,optimizer,2026,v1,False
7,0.4789060890621609,0.8331555555555555,0.6473890957474708,0.7764,0.1,45.53171420097351,opt_nesterov,Nesterov,optimizer,2026,v1,False
8,0.4025997062471178,0.8583111111111111,0.7070428146362304,0.7718,0.1,45.39397072792053,opt_nesterov,Nesterov,optimizer,2026,v1,False
9,0.3604075315422482,0.8720444444444444,0.6146746108651161,0.7956,0.1,45.40322279930115,opt_nesterov,Nesterov,optimizer,2026,v1,False
10,0.3018456323199802,0.8940666666666667,0.6751321109056473,0.789,0.1,45.4336416721344,opt_nesterov,Nesterov,optimizer,2026,v1,False
11,0.2767105830086602,0.9011333333333333,0.6895085127115249,0.7856,0.1,45.74307465553284,opt_nesterov,Nesterov,optimizer,2026,v1,False
12,0.24827297312948438,0.9125111111111112,0.6251147505819797,0.8068,0.1,45.605796337127686,opt_nesterov,Nesterov,optimizer,2026,v1,False
13,0.22066972466574775,0.9216666666666666,0.7157410022258759,0.7868,0.1,45.46903705596924,opt_nesterov,Nesterov,optimizer,2026,v1,False
14,0.20073581116464403,0.9307111111111112,0.8186524705648422,0.7704,0.1,45.55501341819763,opt_nesterov,Nesterov,optimizer,2026,v1,False
15,0.1943705216884613,0.9312222222222222,0.8188130211114883,0.7772,0.1,45.660823822021484,opt_nesterov,Nesterov,optimizer,2026,v1,False
16,0.18853324817021688,0.9327555555555556,0.6566578213691712,0.8012,0.1,45.56604838371277,opt_nesterov,Nesterov,optimizer,2026,v1,False
17,0.17112129204803042,0.9397555555555556,0.7017556669116021,0.7968,0.1,45.36599802970886,opt_nesterov,Nesterov,optimizer,2026,v1,False
18,0.16552855922381082,0.9418444444444445,0.6862831262767315,0.8082,0.1,45.38009786605835,opt_nesterov,Nesterov,optimizer,2026,v1,False
19,0.16402413522932263,0.9422666666666667,0.7794013987541198,0.7826,0.1,45.25971555709839,opt_nesterov,Nesterov,optimizer,2026,v1,False
20,0.15938391272756788,0.9440222222222222,0.7403690837860107,0.7944,0.1,45.29579043388367,opt_nesterov,Nesterov,optimizer,2026,v1,False
