global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
1200,0.5912617444992065,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1220,0.4922153055667877,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1240,0.43699008226394653,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1260,0.630760669708252,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1280,0.7230993509292603,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1300,0.585528552532196,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1320,0.481417179107666,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1340,0.6028031706809998,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1360,0.5327064394950867,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1380,0.5838207006454468,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1400,0.641179084777832,0.1,4,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1420,0.5036431550979614,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1440,0.47835618257522583,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1460,0.4610717296600342,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1480,0.43519508838653564,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1500,0.4379350543022156,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1520,0.30823734402656555,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1540,0.5110362768173218,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1560,0.5216959714889526,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1580,0.575565755367279,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1600,0.5053389668464661,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1620,0.5039945244789124,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1640,0.443073034286499,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1660,0.481525182723999,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1680,0.5584579706192017,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1700,0.6446139812469482,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1720,0.4534749984741211,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1740,0.6664497256278992,0.1,5,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1760,0.4310568869113922,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1780,0.48580726981163025,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1800,0.4311879277229309,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1820,0.5188406705856323,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1840,0.4614388346672058,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1860,0.4278802275657654,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1880,0.4351871907711029,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1900,0.5853062868118286,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1920,0.6086090207099915,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1940,0.4611940085887909,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1960,0.33360937237739563,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
1980,0.45489397644996643,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2000,0.5613714456558228,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2020,0.5567103624343872,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2040,0.5075391530990601,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2060,0.5639810562133789,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2080,0.5916191935539246,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2100,0.44019392132759094,0.1,6,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2120,0.41237199306488037,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2140,0.31917035579681396,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2160,0.28065556287765503,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2180,0.5371135473251343,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2200,0.3687792718410492,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2220,0.46575847268104553,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2240,0.44080865383148193,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2260,0.39541858434677124,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2280,0.5938071012496948,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2300,0.45760756731033325,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2320,0.3814089894294739,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2340,0.41972455382347107,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2360,0.23585772514343262,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2380,0.46026378870010376,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2400,0.4847523868083954,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2420,0.4497338831424713,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2440,0.3537939786911011,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2460,0.5797179937362671,0.1,7,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2480,0.341783344745636,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2500,0.3025694787502289,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2520,0.19368863105773926,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2540,0.2971830368041992,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2560,0.22607555985450745,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2580,0.42869603633880615,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2600,0.2402058094739914,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
