global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
25740,0.24041959643363953,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25760,0.314025342464447,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25780,0.2579506039619446,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25800,0.33591386675834656,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25820,0.23447096347808838,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25840,0.4743121266365051,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25860,0.27978792786598206,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25880,0.29836827516555786,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25900,0.647164523601532,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25920,0.21767863631248474,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25940,0.6333250999450684,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25960,0.7019324898719788,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
25980,0.8788992762565613,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26000,0.495138943195343,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26020,0.44312697649002075,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26040,0.7164532542228699,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26060,0.31005918979644775,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26080,0.30822819471359253,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26100,0.5151422023773193,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26120,0.4499036371707916,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26140,0.4303877353668213,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26160,0.5917145013809204,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26180,0.5973670482635498,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26200,0.3535328507423401,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26220,0.6247007250785828,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26240,0.2915526330471039,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26260,0.543058454990387,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26280,0.387518972158432,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26300,0.554532527923584,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26320,0.36768895387649536,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26340,0.3246743679046631,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26360,0.3571432828903198,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26380,0.6166297793388367,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26400,0.41395318508148193,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26420,0.18284040689468384,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26440,0.3372531533241272,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26460,0.5131959915161133,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26480,0.37420958280563354,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26500,0.23009902238845825,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26520,0.3980839252471924,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26540,0.22796979546546936,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26560,0.5968590974807739,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26580,0.40212222933769226,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26600,0.3736172914505005,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26620,0.6130555868148804,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26640,0.5147073268890381,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26660,0.3732224404811859,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26680,0.7886407375335693,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26700,0.44441646337509155,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26720,0.3469775915145874,0.1,19,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26740,0.4344879388809204,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26760,0.21781814098358154,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26780,0.4271489977836609,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26800,0.40374457836151123,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26820,0.7651225328445435,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26840,0.5625951290130615,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26860,0.6200577020645142,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26880,0.4318636953830719,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26900,0.48657459020614624,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26920,0.37707364559173584,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26940,0.21867497265338898,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26960,0.5168986320495605,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
26980,0.4676399827003479,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27000,0.18009617924690247,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27020,0.4909040033817291,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27040,0.6780754327774048,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27060,0.20046338438987732,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27080,0.41603952646255493,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27100,0.19810758531093597,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27120,0.4585663378238678,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27140,0.5338013768196106,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27160,0.4265478849411011,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27180,0.3188501000404358,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27200,0.7303817868232727,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27220,0.49533188343048096,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27240,0.37281566858291626,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27260,0.4792656898498535,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27280,0.5437448024749756,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27300,0.36911338567733765,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27320,0.6708234548568726,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27340,0.36669498682022095,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27360,0.39723318815231323,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27380,0.6663141250610352,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27400,0.40663814544677734,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27420,0.3037059009075165,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27440,0.5950934886932373,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27460,0.615908145904541,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27480,0.5541614890098572,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27500,0.5948219895362854,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27520,0.43209680914878845,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27540,0.31960275769233704,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27560,0.29205521941185,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27580,0.2918729782104492,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27600,0.6483043432235718,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27620,0.7832440733909607,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27640,0.6964091658592224,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27660,0.6185689568519592,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27680,0.34886282682418823,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27700,0.3596552610397339,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27720,0.2844902276992798,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27740,0.398386150598526,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27760,0.7701629400253296,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27780,0.9801799654960632,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27800,0.46061357855796814,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27820,0.6019943952560425,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27840,0.5436683893203735,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27860,0.2909969389438629,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27880,0.38758087158203125,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27900,0.3797299861907959,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27920,0.3382606506347656,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27940,0.45587795972824097,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27960,0.6900441646575928,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
27980,0.5166921615600586,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28000,0.3862234354019165,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28020,0.6421515941619873,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28040,0.6135059595108032,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28060,0.5530986189842224,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28080,0.26688411831855774,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28100,0.7349137663841248,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
28120,0.5295608043670654,0.1,20,norm_bn_b32,"BatchNorm, batch 32",normalization,2026,v2,False
0,2.463416814804077,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
20,3.1766104698181152,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
40,2.385408878326416,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
60,2.248075485229492,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
80,2.3293869495391846,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
100,2.430868625640869,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
120,2.184171676635742,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
140,2.312401056289673,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
160,2.2639429569244385,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
180,2.4314565658569336,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
200,2.2460989952087402,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
220,2.342930793762207,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
240,2.488438844680786,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
260,2.388054609298706,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
280,2.2318992614746094,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
300,2.526759147644043,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
320,2.1789517402648926,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
340,2.24757719039917,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
360,2.3306446075439453,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
380,2.3728482723236084,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
400,2.2448604106903076,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
420,2.264791488647461,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
440,2.2607293128967285,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
460,2.3028030395507812,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
480,2.242136001586914,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
500,2.392397880554199,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
520,2.29403018951416,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
540,2.2603001594543457,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
560,2.278090000152588,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
580,2.4126439094543457,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
600,2.330826759338379,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
620,2.4036145210266113,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
640,2.382622480392456,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
660,2.257599353790283,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
680,2.199950933456421,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
700,2.385499954223633,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
720,2.336014747619629,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
740,2.259249210357666,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
760,2.287111759185791,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
780,2.2952146530151367,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
800,2.3629350662231445,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
820,2.2319254875183105,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
840,2.357506036758423,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
860,2.2423415184020996,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
880,2.3900563716888428,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
900,2.219982624053955,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
920,2.149881362915039,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
940,2.2549755573272705,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
960,2.358734369277954,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
980,2.500204563140869,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1000,2.3368477821350098,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1020,2.358905792236328,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1040,2.2971487045288086,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1060,2.220048189163208,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1080,2.4172122478485107,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1100,2.3420205116271973,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1120,2.357085943222046,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1140,2.3018298149108887,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1160,2.3217430114746094,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1180,2.2855801582336426,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1200,2.3072564601898193,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1220,2.2358837127685547,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1240,2.390871286392212,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1260,2.3505654335021973,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1280,2.3817617893218994,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1300,2.4603688716888428,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1320,2.5568530559539795,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1340,2.3183584213256836,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1360,2.487468719482422,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1380,2.1977343559265137,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1400,2.3796815872192383,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1420,2.2755303382873535,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1440,2.3089776039123535,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1460,2.355149269104004,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1480,2.300938129425049,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1500,2.2384939193725586,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1520,2.174635410308838,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1540,2.175640821456909,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1560,2.287386417388916,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1580,2.311309337615967,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1600,2.4551756381988525,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1620,2.289486885070801,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1640,2.407853841781616,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1660,2.362978219985962,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1680,2.3899993896484375,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1700,2.2029366493225098,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1720,2.3228230476379395,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1740,2.2995779514312744,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1760,2.416625499725342,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1780,2.313589572906494,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1800,2.3499906063079834,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1820,2.443037509918213,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1840,2.3415756225585938,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1860,2.2827515602111816,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1880,2.3418564796447754,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1900,2.328617572784424,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1920,2.406188726425171,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1940,2.3553595542907715,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1960,2.2606022357940674,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
1980,2.4345626831054688,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2000,2.3888845443725586,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2020,2.341662883758545,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2040,2.365473747253418,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2060,2.2476577758789062,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2080,2.308804988861084,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2100,2.1789591312408447,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2120,2.259082794189453,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2140,2.3461201190948486,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2160,2.3641538619995117,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2180,2.380479574203491,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2200,2.26875901222229,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2220,2.347317695617676,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2240,2.3604865074157715,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2260,2.338066577911377,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2280,2.267625331878662,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2300,2.3074300289154053,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2320,2.339303970336914,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2340,2.329029083251953,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2360,2.2189669609069824,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2380,2.323263168334961,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2400,2.3743810653686523,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2420,2.322648048400879,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2440,2.243267059326172,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2460,2.2816238403320312,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2480,2.3611106872558594,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2500,2.2671117782592773,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2520,2.398940086364746,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2540,2.3236093521118164,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2560,2.2480266094207764,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2580,2.4114620685577393,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2600,2.5285158157348633,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2620,2.346686840057373,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2640,2.301365375518799,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2660,2.254197597503662,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2680,2.2441110610961914,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2700,2.4698970317840576,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2720,2.3351311683654785,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2740,2.260784149169922,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2760,2.34407114982605,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2780,2.25813627243042,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2800,2.2566676139831543,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2820,2.201594591140747,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2840,2.267404556274414,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2860,2.3290936946868896,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2880,2.2895970344543457,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2900,2.617321729660034,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2920,2.291933059692383,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2940,2.1885547637939453,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2960,2.187373399734497,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
2980,2.3584282398223877,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
3000,2.3622684478759766,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
3020,2.4062366485595703,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
3040,2.38370418548584,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
3060,2.421043634414673,0.1,1,norm_ln_b8,"LayerNorm, batch 8",normalization,42,v2,False
